,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
248,58, Private, 9th,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador, <=50K
249,18, Private, 9th,5, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
250,20, Private, 9th,5, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
251,30, Private, 9th,5, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
252,27, Private, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,50, Mexico, <=50K
253,22, Private, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
254,20, Private, 9th,5, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,11, Nicaragua, <=50K
255,17, Private, 9th,5, Never-married, Craft-repair, Own-child, White, Female,0,0,16, United-States, <=50K
256,17, Private, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
257,17, Private, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
258,20, Private, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
259,17, Private, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
260,26, Private, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,38, El-Salvador, <=50K
261,20, Private, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
262,18, Private, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,42, United-States, <=50K
263,21, Private, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,50, Mexico, <=50K
264,36, Private, 9th,5, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, >50K
265,21, Private, 9th,5, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
266,34, Local-gov, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
267,45, Local-gov, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
268,17, Local-gov, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
269,27, Self-emp-inc, 9th,5, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
270,17, Self-emp-inc, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
271,43, Self-emp-inc, 9th,5, Never-married, Sales, Own-child, White, Female,0,0,44, Portugal, <=50K
272,31, Private, 9th,5, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
273,21, Private, 9th,5, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
274,23, Private, 9th,5, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
275,22, Private, 9th,5, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
276,57, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Male,0,0,52, ?, <=50K
277,72, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
278,65, Private, 9th,5, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,24, United-States, <=50K
279,53, Private, 9th,5, Widowed, Sales, Unmarried, Black, Female,0,0,25, United-States, <=50K
280,62, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
281,59, Private, 9th,5, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
282,29, Private, 9th,5, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
283,42, Private, 9th,5, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
284,34, Private, 9th,5, Separated, Farming-fishing, Unmarried, Black, Male,0,0,40, United-States, <=50K
285,36, Private, 9th,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, ?, <=50K
286,43, Private, 9th,5, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,50, United-States, <=50K
287,30, Private, 9th,5, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50K
288,20, Private, 9th,5, Never-married, Adm-clerical, Unmarried, Black, Female,114,0,20, United-States, <=50K
289,23, Private, 9th,5, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
290,51, Private, 9th,5, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
291,44, Private, 9th,5, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
292,40, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Haiti, <=50K
293,61, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
294,43, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,625,40, United-States, <=50K
295,53, Private, 9th,5, Married-spouse-absent, Machine-op-inspct, Unmarried, Black, Male,0,0,75, Haiti, <=50K
296,46, Local-gov, 9th,5, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
297,32, Private, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Mexico, <=50K
298,45, Private, 9th,5, Separated, Other-service, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
299,28, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Mexico, <=50K
300,48, Private, 9th,5, Widowed, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
301,71, Private, 9th,5, Widowed, Sales, Unmarried, White, Female,0,0,13, United-States, <=50K
302,73, Private, 9th,5, Widowed, Other-service, Unmarried, White, Female,0,0,9, United-States, <=50K
303,56, Private, 9th,5, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
304,52, Private, 9th,5, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
305,56, Private, 9th,5, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
306,33, Private, 9th,5, Divorced, Craft-repair, Unmarried, White, Male,114,0,55, United-States, <=50K
307,55, Private, 9th,5, Divorced, Craft-repair, Unmarried, White, Female,99999,0,37, United-States, >50K
308,56, Private, 9th,5, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
309,36, Private, 9th,5, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
310,52, Private, 9th,5, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Cuba, <=50K
311,34, Private, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
312,58, Private, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
313,46, Private, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
314,46, Private, 9th,5, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
315,43, Private, 9th,5, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
316,54, Private, 9th,5, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
317,32, Private, 9th,5, Separated, Other-service, Unmarried, White, Female,0,0,23, Mexico, <=50K
318,37, Private, 9th,5, Separated, Priv-house-serv, Unmarried, White, Female,0,0,16, Mexico, <=50K
319,34, Private, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,35, Dominican-Republic, <=50K
320,46, Private, 9th,5, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
321,59, Private, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, Mexico, <=50K
322,32, Private, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, Columbia, <=50K
323,17, Private, 9th,5, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
324,20, Private, 9th,5, Never-married, Other-service, Unmarried, White, Male,0,0,30, Mexico, <=50K
325,21, Private, 9th,5, Never-married, Other-service, Unmarried, White, Male,0,0,35, Mexico, <=50K
326,25, Private, 9th,5, Never-married, Craft-repair, Unmarried, White, Male,914,0,40, United-States, <=50K
327,22, Private, 9th,5, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Guatemala, <=50K
328,23, Private, 9th,5, Never-married, Farming-fishing, Unmarried, White, Male,0,0,70, United-States, <=50K
329,17, Private, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
330,31, Private, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
331,27, Private, 9th,5, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,24, Mexico, <=50K
332,33, Private, 9th,5, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
333,41, Private, 9th,5, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,40, Columbia, <=50K
334,47, Private, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
335,47, Private, 9th,5, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
336,49, Local-gov, 9th,5, Widowed, Handlers-cleaners, Unmarried, White, Male,0,2231,40, United-States, >50K
337,25, Private, 9th,5, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
338,61, Private, 9th,5, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,65, United-States, <=50K
339,81, Private, 9th,5, Widowed, Priv-house-serv, Not-in-family, Black, Female,2062,0,5, United-States, <=50K
340,49, Private, 9th,5, Divorced, Other-service, Not-in-family, Black, Male,0,0,37, United-States, <=50K
341,68, Private, 9th,5, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,20, United-States, <=50K
342,58, Private, 9th,5, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
343,43, Private, 9th,5, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
344,71, Private, 9th,5, Divorced, Priv-house-serv, Not-in-family, Black, Female,0,0,6, United-States, <=50K
345,28, Private, 9th,5, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
346,63, Private, 9th,5, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
347,66, Private, 9th,5, Separated, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
348,52, Private, 9th,5, Separated, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
349,53, Private, 9th,5, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
350,35, Private, 9th,5, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
351,59, Private, 9th,5, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States, <=50K
352,62, Private, 9th,5, Never-married, Priv-house-serv, Not-in-family, Black, Female,1055,0,22, United-States, <=50K
353,49, Private, 9th,5, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,16, Jamaica, <=50K
354,62, Local-gov, 9th,5, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,24, United-States, <=50K
355,40, State-gov, 9th,5, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
356,31, Private, 9th,5, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States, <=50K
357,74, Private, 9th,5, Widowed, Craft-repair, Not-in-family, White, Male,0,0,10, ?, <=50K
358,63, Private, 9th,5, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
359,52, Private, 9th,5, Widowed, Other-service, Not-in-family, White, Female,0,0,25, Puerto-Rico, <=50K
360,65, Private, 9th,5, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
361,61, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Puerto-Rico, >50K
362,36, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,4650,0,56, United-States, <=50K
363,61, Private, 9th,5, Divorced, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
364,46, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
365,46, Private, 9th,5, Divorced, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
366,33, Private, 9th,5, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
367,56, Private, 9th,5, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
368,56, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
369,42, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
370,44, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
371,61, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
372,31, Private, 9th,5, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
373,35, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
374,50, Private, 9th,5, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
375,39, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
376,33, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,70, United-States, <=50K
377,56, Private, 9th,5, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
378,47, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,1719,30, United-States, <=50K
379,53, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,36, Canada, <=50K
380,36, Private, 9th,5, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
381,48, Private, 9th,5, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
382,31, Private, 9th,5, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
383,40, Private, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
384,49, Private, 9th,5, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
385,49, Private, 9th,5, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
386,34, Private, 9th,5, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, ?, <=50K
387,23, Private, 9th,5, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
388,41, Private, 9th,5, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
389,33, Private, 9th,5, Separated, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
390,46, Private, 9th,5, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ireland, <=50K
391,31, Private, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,43, United-States, >50K
392,28, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, ?, >50K
393,17, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,6, United-States, <=50K
394,17, Private, 9th,5, Never-married, Transport-moving, Not-in-family, White, Male,0,0,20, United-States, <=50K
395,26, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
396,30, Private, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
397,22, Private, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
398,34, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
399,28, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
400,25, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
401,35, Private, 9th,5, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
402,24, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
403,31, Private, 9th,5, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
404,24, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1721,40, United-States, <=50K
405,31, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
406,44, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
407,29, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
408,33, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
409,40, Private, 9th,5, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
410,21, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, Mexico, <=50K
411,20, Private, 9th,5, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
412,28, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Dominican-Republic, <=50K
413,33, Private, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
414,45, Private, 9th,5, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
